SN name,UV mag,UV abs mag,F275W-r,Adopted r survey,Adopted r mag,Adopted r abs mag,Adopted r flux,Adopted r flux err,F275W-r Best,Adopted Best survey,Adopted Best,Adopted Best abs mag,Adopted Best flux,Adopted Best flux err,LegacySurvey r mag,LegacySurvey r abs mag,LegacySurvey r flux,LegacySurvey r flux err,LegacySurvey invvar+bkg r mag,LegacySurvey invvar+bkg r abs mag,LegacySurvey invvar+bkg r flux,LegacySurvey invvar+bkg r flux err,DES r mag,DES r abs mag,DES r flux,DES r flux err,PanSTARRS r mag,PanSTARRS r abs mag,PanSTARRS r flux,PanSTARRS r flux err,SkyMapper r mag,SkyMapper r abs mag,SkyMapper r flux,SkyMapper r flux err,Paper plot candidate
LSQ13dqh,(25.165),(-13.264),$<1.975$,PanSTARRS,23.190 (0.212),-15.238 (0.212),5.2963301398746525,0.9162052608907028,$<1.975$,PanSTARRS,23.190 (0.212),-15.238 (0.212),5.2963301398746525,0.9162052608907028,23.705 (13.378),-14.723 (13.378),0.3295908941859512,3.627214974845524,23.828 (0.374),-14.601 (0.374),0.2943827943392214,0.1012704224785882,,,,,23.190 (0.212),-15.238 (0.212),5.2963301398746525,0.9162052608907028,24.072 (0.553),-14.356 (0.553),75.60507517942018,34.13436584944358,False
LSQ13dsm,22.385 (0.053),-14.011 (0.053),1.722,PanSTARRS,20.664 (0.030),-15.733 (0.030),54.268120253893954,1.4873189571197238,1.722,PanSTARRS,20.664 (0.030),-15.733 (0.030),54.268120253893954,1.4873189571197238,20.591 (1.666),-15.805 (1.666),5.802980579085551,8.733505235253444,20.612 (0.664),-15.784 (0.664),5.690520401115936,3.480933385971561,19.607 (0.007),-16.789 (0.007),14359.04377962703,88.75287697451401,20.664 (0.030),-15.733 (0.030),54.268120253893954,1.4873189571197238,20.716 (0.059),-15.680 (0.059),1724.0885250700426,92.11544315529594,False
LSQ13lq,(25.023),(-12.670),$<2.204$,LegacySurvey,22.819 (0.240),-14.875 (0.240),0.7454096620595645,0.1647343093213714,$<4.653$,PanSTARRS,20.370 (0.022),-17.324 (0.022),71.11315673095208,1.353349394557795,22.768 (7.099),-14.926 (7.099),0.7815211806242951,4.873959310831492,22.819 (0.240),-14.875 (0.240),0.7454096620595645,0.1647343093213714,,,,,20.370 (0.022),-17.324 (0.022),71.11315673095208,1.353349394557795,(20.541),(-17.153),-20.87563711494131,25.346968484431056,False
LSQ13pf,(24.953),(-13.043),$<2.898$,PanSTARRS,22.055 (0.066),-15.941 (0.066),15.069718502062305,0.7989037005939049,$<2.898$,PanSTARRS,22.055 (0.066),-15.941 (0.066),15.069718502062305,0.7989037005939049,,,0.0,,,,,,,,,,22.055 (0.066),-15.941 (0.066),15.069718502062305,0.7989037005939049,22.214 (0.216),-15.782 (0.216),415.6395563372959,72.38830590069612,False
LSQ13ry,21.783 (0.050),-13.826 (0.050),2.095,LegacySurvey,19.687 (0.269),-15.921 (0.269),13.33524949576254,3.3021889204248436,2.093,PanSTARRS,19.689 (0.019),-15.919 (0.019),133.11195721502574,2.140437391861357,19.589 (1.011),-16.020 (1.011),14.607072223897724,12.420087960704269,19.687 (0.269),-15.921 (0.269),13.33524949576254,3.3021889204248436,,,,,19.689 (0.019),-15.919 (0.019),133.11195721502574,2.140437391861357,19.664 (0.405),-15.945 (0.405),176.02132014625442,59.5286036985912,False
LSQ14act,(23.458),(-13.666),$<2.167$,PanSTARRS,21.291 (0.051),-15.833 (0.051),30.459012464831503,0.8298045219896696,$<2.167$,PanSTARRS,21.291 (0.051),-15.833 (0.051),30.459012464831503,0.8298045219896696,21.192 (3.410),-15.932 (3.410),3.3364368013108634,6.2716965026130875,21.749 (0.466),-15.375 (0.466),1.9969823746410809,0.8563561607226922,,,,,21.291 (0.051),-15.833 (0.051),30.459012464831503,0.8298045219896696,22.292 (2.465),-14.832 (2.465),20.350710609351736,26.693825589282547,False
LSQ14aeg,(24.823),(-12.514),$<2.783$,LegacySurvey,22.040 (0.300),-15.297 (0.300),1.527381598297895,0.4217652110593971,$<2.865$,PanSTARRS,21.958 (0.115),-15.378 (0.115),16.470364610965003,1.6512499669759295,21.980 (4.068),-15.356 (4.068),1.61394153853176,5.722043141792755,22.040 (0.300),-15.297 (0.300),1.527381598297895,0.4217652110593971,,,,,21.958 (0.115),-15.378 (0.115),16.470364610965003,1.6512499669759295,,,,,False
LSQ14age,24.198 (0.207),-13.638 (0.207),1.545,PanSTARRS,22.652 (0.088),-15.183 (0.088),8.692086984668041,0.613905635484471,1.545,PanSTARRS,22.652 (0.088),-15.183 (0.088),8.692086984668041,0.613905635484471,,,0.0,,,,,,,,,,22.652 (0.088),-15.183 (0.088),8.692086984668041,0.613905635484471,23.580 (1.263),-14.255 (1.263),50.88714919006455,51.679268607033926,False
LSQ14ahc,23.419 (0.137),-13.376 (0.137),1.971,LegacySurvey,21.449 (0.141),-15.347 (0.141),2.6337856913744435,0.3428504626035283,1.971,LegacySurvey,21.449 (0.141),-15.347 (0.141),2.6337856913744435,0.3428504626035283,21.336 (2.963),-15.459 (2.963),2.9217928187052755,7.187223179955219,21.449 (0.141),-15.347 (0.141),2.6337856913744435,0.3428504626035283,,,,,,,,,21.702 (0.136),-15.093 (0.136),623.2729171668973,70.03010434091452,False
LSQ14bjj,24.733 (0.289),-13.118 (0.289),2.220,LegacySurvey,22.513 (0.267),-15.339 (0.267),0.9877416281806136,0.2432155989864787,2.119,PanSTARRS,22.614 (0.106),-15.238 (0.106),9.001031157034182,0.7955587268393367,22.413 (5.110),-15.439 (5.110),1.0835683402102556,4.649118920822012,22.513 (0.267),-15.339 (0.267),0.9877416281806136,0.2432155989864787,,,,,22.614 (0.106),-15.238 (0.106),9.001031157034182,0.7955587268393367,22.372 (0.424),-15.480 (0.424),244.0533421811157,86.24722949285476,False
LSQ14fmg,(24.723),(-12.659),$<2.574$,LegacySurvey,22.149 (0.159),-15.233 (0.159),1.3819395574095932,0.2017638839930565,$<2.559$,PanSTARRS,22.164 (0.066),-15.218 (0.066),13.625000729753864,0.7404759777901624,22.037 (4.401),-15.345 (4.401),1.5316599462128395,5.601142280130048,22.149 (0.159),-15.233 (0.159),1.3819395574095932,0.2017638839930565,,,,,22.164 (0.066),-15.218 (0.066),13.625000729753864,0.7404759777901624,,,,,False
LSQ14fms,24.763 (0.274),-12.955 (0.274),2.126,DES,22.636 (0.044),-15.081 (0.044),881.9928455080035,34.56388835026474,2.126,DES,22.636 (0.044),-15.081 (0.044),881.9928455080035,34.56388835026474,22.608 (6.023),-15.110 (6.023),0.9052924712915166,4.857576524788751,22.644 (0.538),-15.073 (0.538),0.8756555541177239,0.4338348939006293,22.636 (0.044),-15.081 (0.044),881.9928455080035,34.56388835026474,,,,,23.129 (0.314),-14.589 (0.314),186.45650457486911,52.062926945892414,False
LSQ14foj,23.719 (0.166),-12.856 (0.166),$>0.706$,SkyMapper,(23.014),(-13.561),70.91348384346311,64.19933814960976,$>0.706$,SkyMapper,(23.014),(-13.561),70.91348384346311,64.19933814960976,24.120 (37.172),-12.455 (37.172),0.2249854668600747,7.499287107879227,24.149 (1.443),-12.426 (1.443),0.219043820628784,0.2910750027642316,21.166 (0.019),-15.409 (0.019),3415.8914387106383,57.776467784349784,,,,,24.098 (1.011),-12.477 (1.011),70.91348384346311,64.19933814960976,False
LSQ14gde,22.919 (0.071),-14.077 (0.071),3.599,LegacySurvey,19.321 (0.132),-17.676 (0.132),18.696534130652537,2.2797757868383757,3.604,PanSTARRS,19.315 (0.016),-17.681 (0.016),187.92486915070185,2.577692040990044,19.272 (0.508),-17.724 (0.508),19.55120273677271,8.75535993515543,19.321 (0.132),-17.676 (0.132),18.696534130652537,2.2797757868383757,19.295 (0.006),-17.701 (0.006),19149.131189345728,99.6622881534892,19.315 (0.016),-17.681 (0.016),187.92486915070185,2.577692040990044,19.808 (0.032),-17.188 (0.032),3579.3872092117285,100.7481008938922,False
LSQ14gfb,(24.706),(-12.194),$<4.858$,LegacySurvey,19.849 (0.221),-17.052 (0.221),11.493033579420462,2.3390404951788577,$<4.858$,LegacySurvey,19.849 (0.221),-17.052 (0.221),11.493033579420462,2.3390404951788577,19.810 (0.764),-17.091 (0.764),11.911956810183518,8.091764134846702,19.849 (0.221),-17.052 (0.221),11.493033579420462,2.3390404951788577,19.790 (0.007),-17.111 (0.007),12138.914603302312,74.25719076999421,,,,,20.042 (0.033),-16.858 (0.033),3107.76763318262,92.17302727342324,False
LSQ14gfn,24.150 (0.118),-14.642 (0.118),1.987,PanSTARRS,22.163 (0.047),-16.628 (0.047),13.638232674452832,0.5456771455929208,1.987,PanSTARRS,22.163 (0.047),-16.628 (0.047),13.638232674452832,0.5456771455929208,21.983 (2.576),-16.809 (2.576),1.610186182044776,3.545382463078029,22.064 (0.483),-16.728 (0.483),1.4941814775278104,0.6651122753825067,,,,,22.163 (0.047),-16.628 (0.047),13.638232674452832,0.5456771455929208,22.115 (0.084),-16.677 (0.084),452.7329204863357,32.422788870486656,False
LSQ14ghv,24.607 (0.256),-12.813 (0.256),2.087,SkyMapper,22.520 (0.185),-14.900 (0.185),284.7354427754426,47.46446506622172,2.087,SkyMapper,22.520 (0.185),-14.900 (0.185),284.7354427754426,47.46446506622172,22.910 (8.717),-14.510 (8.717),0.6852223540331471,5.392655049200237,22.932 (0.723),-14.488 (0.723),0.6717007700659754,0.4474872325154558,22.071 (0.031),-15.349 (0.031),1484.8253076306262,41.64605782281622,,,,,22.520 (0.185),-14.900 (0.185),284.7354427754426,47.46446506622172,False
LSQ14gov,(25.092),(-12.992),$<1.705$,DES,23.387 (0.082),-14.697 (0.082),441.7370546131672,30.737632998731,$<1.705$,DES,23.387 (0.082),-14.697 (0.082),441.7370546131672,30.737632998731,23.351 (10.702),-14.734 (10.702),0.4567302097363177,4.148377043951435,23.440 (0.926),-14.645 (0.926),0.4208738313841956,0.3589428345424073,23.387 (0.082),-14.697 (0.082),441.7370546131672,30.737632998731,23.521 (0.222),-14.564 (0.222),3.906479995359868,0.7340001614031758,24.273 (0.955),-13.811 (0.955),45.243757154572776,36.46619937827497,False
LSQ14ie,(24.850),(-13.232),$<1.124$,LegacySurvey,23.725 (0.253),-14.357 (0.253),0.323494389592431,0.075276175681844,$<1.124$,LegacySurvey,23.725 (0.253),-14.357 (0.253),0.323494389592431,0.075276175681844,23.552 (13.856),-14.530 (13.856),0.3794613796449019,4.128483250145221,23.725 (0.253),-14.357 (0.253),0.323494389592431,0.075276175681844,,,,,,,,,23.556 (0.392),-14.526 (0.392),111.78182163880736,34.065704763109245,False
LSQ14ip,(24.757),(-12.466),$<0.841$,LegacySurvey,23.915 (0.314),-13.307 (0.314),0.2715217023994533,0.0784447181983101,$<0.841$,LegacySurvey,23.915 (0.314),-13.307 (0.314),0.2715217023994533,0.0784447181983101,23.826 (23.014),-13.397 (23.014),0.294886930910664,5.755256868229475,23.915 (0.314),-13.307 (0.314),0.2715217023994533,0.0784447181983101,,,,,23.944 (0.338),-13.279 (0.338),2.645496917296116,0.7543168266914169,(20.504),(-16.718),-1.1039814293459231,27.23349012959065,False
LSQ14mc,23.974 (0.183),-13.065 (0.183),2.716,LegacySurvey,21.258 (0.309),-15.781 (0.309),3.1392437001726514,0.8924429288568924,2.678,PanSTARRS,21.296 (0.028),-15.743 (0.028),30.297796809251267,0.7571487010242225,21.208 (2.298),-15.831 (2.298),3.2865269811720728,6.645362643477268,21.258 (0.309),-15.781 (0.309),3.1392437001726514,0.8924429288568924,,,,,21.296 (0.028),-15.743 (0.028),30.297796809251267,0.7571487010242225,21.455 (0.133),-15.585 (0.133),706.4893859160991,82.39733571733277,False
LSQ14wp,24.098 (0.167),-13.409 (0.167),1.502,LegacySurvey,22.595 (0.140),-14.911 (0.140),0.9159872091805726,0.1184442803545559,1.105,PanSTARRS,22.992 (0.102),-14.514 (0.102),6.353473817047616,0.5680850138976152,22.545 (6.239),-14.961 (6.239),0.9590903884154582,5.263727541389817,22.595 (0.140),-14.911 (0.140),0.9159872091805726,0.1184442803545559,,,,,22.992 (0.102),-14.514 (0.102),6.353473817047616,0.5680850138976152,22.900 (2.622),-14.606 (2.622),11.80373108432577,27.1343833865392,False
LSQ14xi,22.115 (0.042),-14.658 (0.042),2.860,LegacySurvey,19.255 (0.287),-17.518 (0.287),19.862976105719767,5.257186745082422,2.838,PanSTARRS,19.277 (0.016),-17.496 (0.016),194.6836773309009,2.636588575303818,19.165 (0.510),-17.608 (0.510),21.57842741832896,9.326795688677356,19.255 (0.287),-17.518 (0.287),19.862976105719767,5.257186745082422,,,,,19.277 (0.016),-17.496 (0.016),194.6836773309009,2.636588575303818,19.100 (0.128),-17.673 (0.128),381.1478778287805,41.26037634669191,False
LSQ15aja,23.850 (0.158),-13.669 (0.158),0.808,LegacySurvey,23.042 (0.046),-14.477 (0.046),0.6068411928245531,0.0254526865749903,0.808,LegacySurvey,23.042 (0.046),-14.477 (0.046),0.6068411928245531,0.0254526865749903,22.910 (9.267),-14.609 (9.267),0.6852570799424162,5.179296200412655,23.042 (0.046),-14.477 (0.046),0.6068411928245531,0.0254526865749903,,,,,23.117 (0.110),-14.402 (0.110),5.667023597597269,0.5040214452446352,(20.234),(-17.285),-24.000599504061324,33.12354917333734,False
LSQ15alq,23.847 (0.243),-12.769 (0.243),2.762,PanSTARRS,21.085 (0.050),-15.531 (0.050),36.81716917126781,1.4501593803110826,2.762,PanSTARRS,21.085 (0.050),-15.531 (0.050),36.81716917126781,1.4501593803110826,18.735 (0.411),-17.881 (0.411),32.05461307817838,10.44637950248404,18.897 (0.089),-17.719 (0.089),27.611035372548212,2.2568173898622055,,,,,21.085 (0.050),-15.531 (0.050),36.81716917126781,1.4501593803110826,18.842 (0.018),-17.774 (0.018),8950.21134515165,126.0892778112747,False
SN2008ee,20.196 (0.025),-13.618 (0.025),4.752,LegacySurvey,15.444 (0.077),-18.370 (0.077),664.5330497627502,47.16503533501212,4.796,PanSTARRS,15.401 (0.014),-18.413 (0.014),6914.894061963305,82.1328727006833,15.355 (0.072),-18.459 (0.072),721.3601057315117,44.264766314892626,15.444 (0.077),-18.370 (0.077),664.5330497627502,47.16503533501212,15.369 (0.005),-18.444 (0.005),711730.3380591756,3116.699533656998,15.401 (0.014),-18.413 (0.014),6914.894061963305,82.1328727006833,15.352 (0.054),-18.461 (0.054),118822.2877777301,5392.557353805258,False
SN1995Y,(23.285),(-11.139),$<4.879$,PanSTARRS,18.407 (0.025),-16.018 (0.025),433.87199111976634,8.799761150310335,$<4.879$,PanSTARRS,18.407 (0.025),-16.018 (0.025),433.87199111976634,8.799761150310335,18.229 (0.506),-16.196 (0.506),51.10619013603379,21.296798762097932,18.350 (0.684),-16.074 (0.684),45.70342851062206,28.799454156482973,,,,,18.407 (0.025),-16.018 (0.025),433.87199111976634,8.799761150310335,,,,,False
SN2018djd,21.374 (0.039),-13.958 (0.039),4.152,LegacySurvey,17.222 (0.262),-18.110 (0.262),129.14046288605255,31.172502553111315,4.127,PanSTARRS,17.247 (0.015),-18.085 (0.015),1262.251201380976,16.06707370968791,17.146 (0.173),-18.186 (0.173),138.58945167618612,20.523276977382785,17.222 (0.262),-18.110 (0.262),129.14046288605255,31.172502553111315,17.172 (0.006),-18.160 (0.006),135263.27645160197,749.8524913623145,17.247 (0.015),-18.085 (0.015),1262.251201380976,16.06707370968791,17.246 (0.012),-18.086 (0.012),35685.933755169455,356.944438686253,False
SN2004fd,19.999 (0.035),-14.396 (0.035),5.042,PanSTARRS,14.957 (0.014),-19.438 (0.014),10405.796837041717,91.4157497501474,5.042,PanSTARRS,14.957 (0.014),-19.438 (0.014),10405.796837041717,91.4157497501474,,,,,,,,,,,,,14.957 (0.014),-19.438 (0.014),10405.796837041717,91.4157497501474,,,,,False
SN2012ec,15.342 (0.002),-16.183 (0.002),2.303,LegacySurvey,13.039 (0.170),-18.486 (0.170),6086.967962092804,952.9371652559106,2.310,PanSTARRS,13.032 (0.014),-18.493 (0.014),61264.73440390016,774.1245138554561,12.984 (0.024),-18.541 (0.024),6404.961171358352,134.54636794937687,13.039 (0.170),-18.486 (0.170),6086.967962092804,952.9371652559106,13.017 (0.006),-18.508 (0.006),6209378.972994906,32775.791493087956,13.032 (0.014),-18.493 (0.014),61264.73440390016,774.1245138554561,13.272 (0.011),-18.253 (0.011),1402268.8898273625,13461.685285564738,True
SN2008cm,(22.349),(-10.977),$?3.381$,LegacySurvey,(18.968),(-14.358),21.890978829659304,8.624219415389039,$?3.381$,LegacySurvey,(18.968),(-14.358),21.890978829659304,8.624219415389039,18.911 (1.578),-14.415 (1.578),27.25612401646436,31.81100656423084,19.149 (0.428),-14.177 (0.428),21.890978829659304,8.624219415389039,,,,,,,,,(20.474),(-12.852),-507.1830497843915,488.1179384982799,False
SN2016gwl,21.377 (0.133),-11.586 (0.133),2.768,PanSTARRS,18.608 (0.028),-14.354 (0.028),360.3348782125805,7.959883397123149,2.768,PanSTARRS,18.608 (0.028),-14.354 (0.028),360.3348782125805,7.959883397123149,,,,,,,,,,,,,18.608 (0.028),-14.354 (0.028),360.3348782125805,7.959883397123149,21.108 (0.578),-11.855 (0.578),1253.1919168250956,561.1546448936898,False
SN2020ftl,19.657 (0.029),-12.867 (0.029),4.878,LegacySurvey,14.779 (0.036),-17.745 (0.036),1226.24100826199,40.12832338381887,4.817,PanSTARRS,14.840 (0.014),-17.684 (0.014),11590.198870225837,145.20719751419517,14.739 (0.059),-17.784 (0.059),1271.6251934380389,66.89605999633844,14.779 (0.036),-17.745 (0.036),1226.24100826199,40.12832338381887,,,,,14.840 (0.014),-17.684 (0.014),11590.198870225837,145.20719751419517,14.875 (0.046),-17.648 (0.046),294597.24803773867,12074.875416518073,False
SN1968I,17.435 (0.007),-14.470 (0.007),4.311,LegacySurvey,13.124 (0.056),-18.782 (0.056),5630.4863725534115,290.9307444967284,4.263,PanSTARRS,13.171 (0.014),-18.734 (0.014),53880.76261919293,640.1579010382648,13.036 (0.024),-18.870 (0.024),6105.925183016196,123.36401133298216,13.124 (0.056),-18.782 (0.056),5630.4863725534115,290.9307444967284,,,,,13.171 (0.014),-18.734 (0.014),53880.76261919293,640.1579010382648,13.295 (0.009),-18.610 (0.009),1664300.511179405,13181.761612454764,False
SN2018zz,18.854 (0.009),-15.069 (0.009),4.822,LegacySurvey,14.032 (0.067),-19.892 (0.067),2439.2283369150655,150.14837024760746,4.822,LegacySurvey,14.032 (0.067),-19.892 (0.067),2439.2283369150655,150.14837024760746,13.880 (0.033),-20.043 (0.033),2804.5769065972772,74.38509222704756,14.032 (0.067),-19.892 (0.067),2439.2283369150655,150.14837024760746,,,,,,,,,14.087 (0.010),-19.837 (0.010),728843.5230034917,5919.86024726546,False
SN2017cbv,(21.101),(-10.063),$?0.857$,SkyMapper,(20.244),(-10.919),116.68142012907884,918.0835770555606,$?0.857$,SkyMapper,(20.244),(-10.919),116.68142012907884,918.0835770555606,,,,,,,,,,,,,,,,,23.676 (12.082),-7.487 (12.082),116.68142012907884,918.0835770555606,False
SN2009Y,21.759 (0.218),-11.481 (0.218),5.434,PanSTARRS,16.325 (0.016),-16.915 (0.016),2952.08978381058,36.144574427756304,5.434,PanSTARRS,16.325 (0.016),-16.915 (0.016),2952.08978381058,36.144574427756304,16.202 (0.159),-17.038 (0.159),330.5724994447473,39.93966488319185,16.414 (0.780),-16.826 (0.780),271.93440322242316,195.2793025738562,,,,,16.325 (0.016),-16.915 (0.016),2952.08978381058,36.144574427756304,16.723 (0.025),-16.517 (0.025),72391.48274358737,1328.0763247284467,False
PS1-14xw,(23.352),(-11.764),$<3.621$,PanSTARRS,19.732 (0.032),-15.385 (0.032),128.03783975242075,3.233942992310021,$<3.621$,PanSTARRS,19.732 (0.032),-15.385 (0.032),128.03783975242075,3.233942992310021,19.601 (1.294),-15.516 (1.294),14.445360487083942,14.874467684953707,19.759 (1.040),-15.357 (1.040),12.481677857746403,11.953805140959249,,,,,19.732 (0.032),-15.385 (0.032),128.03783975242075,3.233942992310021,19.902 (0.066),-15.214 (0.066),3534.963824397043,183.64606564814537,False
SN2000do,18.983 (0.012),-14.374 (0.012),2.878,SkyMapper,16.105 (0.013),-17.252 (0.013),122598.7704217492,1240.4150025404272,2.878,SkyMapper,16.105 (0.013),-17.252 (0.013),122598.7704217492,1240.4150025404272,15.847 (0.114),-17.509 (0.114),458.24503725625465,41.91806997205459,15.993 (0.509),-17.363 (0.509),400.5702190167136,187.60126638096736,,,,,,,,,16.105 (0.013),-17.252 (0.013),122598.7704217492,1240.4150025404272,False
SN1997de,21.932 (0.164),-11.783 (0.164),3.947,SkyMapper,17.985 (0.056),-15.730 (0.056),16794.32403769843,762.693238320962,3.947,SkyMapper,17.985 (0.056),-15.730 (0.056),16794.32403769843,762.693238320962,17.220 (0.285),-16.494 (0.285),129.36559042043436,30.23868152074155,17.347 (0.673),-16.368 (0.673),115.10470528004817,71.31582740151055,,,,,,,,,17.985 (0.056),-15.730 (0.056),16794.32403769843,762.693238320962,False
SN2017hgz,18.392 (0.006),-15.857 (0.006),2.508,LegacySurvey,15.885 (0.350),-18.365 (0.350),442.72851737980864,142.72022441624478,2.508,LegacySurvey,15.885 (0.350),-18.365 (0.350),442.72851737980864,142.72022441624478,15.825 (0.089),-18.424 (0.089),467.7256131250329,36.25108376063781,15.885 (0.350),-18.365 (0.350),442.72851737980864,142.72022441624478,,,,,,,,,15.962 (0.009),-18.288 (0.009),138424.51470385163,1096.0555037662068,True
SN2022wsp,16.354 (0.003),-16.152 (0.003),2.561,LegacySurvey,13.792 (0.133),-18.714 (0.133),3040.961590417087,371.06249511454615,2.585,PanSTARRS,13.769 (0.014),-18.737 (0.014),31080.55249882189,365.7823953948628,13.675 (0.032),-18.831 (0.032),3388.2187993921275,91.00239914679116,13.792 (0.133),-18.714 (0.133),3040.961590417087,371.06249511454615,,,,,13.769 (0.014),-18.737 (0.014),31080.55249882189,365.7823953948628,,,,,True
SN1998dh,21.076 (0.094),-11.862 (0.094),5.085,LegacySurvey,15.991 (0.259),-16.947 (0.259),401.59255223542834,95.66977507008303,5.169,PanSTARRS,15.906 (0.015),-17.032 (0.015),4340.263457834377,53.90309010190425,15.850 (0.126),-17.088 (0.126),457.0155858457308,46.72952202726278,15.991 (0.259),-16.947 (0.259),401.59255223542834,95.66977507008303,,,,,15.906 (0.015),-17.032 (0.015),4340.263457834377,53.90309010190425,16.139 (0.046),-16.799 (0.046),5660.9831146217875,208.4336050280388,False
SN2011hb,(23.886),(-11.665),$<3.629$,PanSTARRS,20.256 (0.037),-15.294 (0.037),78.97099831623964,2.3774932288148096,$<3.629$,PanSTARRS,20.256 (0.037),-15.294 (0.037),78.97099831623964,2.3774932288148096,20.087 (1.618),-15.464 (1.618),9.233160746045517,12.278131122882812,20.210 (0.383),-15.340 (0.383),8.237685183452099,2.9082147659510933,,,,,20.256 (0.037),-15.294 (0.037),78.97099831623964,2.3774932288148096,20.725 (0.814),-14.826 (0.814),81.47176950306964,54.10343162060211,False
OGLE16euo,(24.598),(-12.517),$?4.484$,LegacySurvey,(20.115),(-17.000),1.8361174210717577,2.998743482258862,$?4.484$,LegacySurvey,(20.115),(-17.000),1.8361174210717577,2.998743482258862,21.721 (3.705),-15.394 (3.705),2.049641922081322,6.26558232370923,21.840 (1.773),-15.275 (1.773),1.8361174210717577,2.998743482258862,,,,,,,,,,,,,False
SN2018hnq,(24.076),(-12.628),$?1.598$,SkyMapper,(22.478),(-14.226),72.50053208228356,102.3493716505913,$?1.598$,SkyMapper,(22.478),(-14.226),72.50053208228356,102.3493716505913,21.318 (3.405),-15.386 (3.405),2.9714520857670643,7.40279300888065,21.567 (0.286),-15.136 (0.286),2.360528207498947,0.621712547154688,21.619 (0.064),-15.085 (0.064),2251.8069869323567,106.1738429529995,,,,,24.045 (1.960),-12.659 (1.960),72.50053208228356,102.3493716505913,False
PS1-13eao,21.841 (0.037),-14.245 (0.037),2.990,LegacySurvey,18.851 (0.206),-17.235 (0.206),28.81687188316657,5.465589943490527,2.906,PanSTARRS,18.935 (0.030),-17.152 (0.030),266.7929979242365,7.234540545994434,18.822 (0.450),-17.265 (0.450),29.60607111390335,11.943098857242983,18.851 (0.206),-17.235 (0.206),28.81687188316657,5.465589943490527,18.830 (0.022),-17.256 (0.022),29371.65231996132,572.8312072639615,18.935 (0.030),-17.152 (0.030),266.7929979242365,7.234540545994434,19.084 (0.017),-17.002 (0.017),15137.781344513262,229.7502083918177,False
PS15mb,21.622 (0.042),-13.900 (0.042),2.885,LegacySurvey,18.737 (0.035),-16.785 (0.035),32.00398503804871,1.0370736785569288,2.771,PanSTARRS,18.851 (0.015),-16.671 (0.015),288.18822096693384,3.7195392905666513,18.660 (0.482),-16.862 (0.482),34.360247035096435,14.198531656627388,18.737 (0.035),-16.785 (0.035),32.00398503804871,1.0370736785569288,,,,,18.851 (0.015),-16.671 (0.015),288.18822096693384,3.7195392905666513,19.096 (0.033),-16.427 (0.033),6248.739260570709,176.26897145669744,False
PS15mt,23.813 (0.132),-13.742 (0.132),1.867,PanSTARRS,21.946 (0.103),-15.609 (0.103),16.66423428740096,1.5043263200590136,1.867,PanSTARRS,21.946 (0.103),-15.609 (0.103),16.66423428740096,1.5043263200590136,22.003 (3.803),-15.552 (3.803),1.5809133691791917,5.281625785992678,22.054 (0.399),-15.501 (0.399),1.507925960427344,0.5540667908944232,,,,,21.946 (0.103),-15.609 (0.103),16.66423428740096,1.5043263200590136,,,,,False
PSNJ07250042+2347030,22.959 (0.247),-11.583 (0.247),4.175,PanSTARRS,18.784 (0.046),-15.758 (0.046),306.48255181955534,11.59384064989482,4.175,PanSTARRS,18.784 (0.046),-15.758 (0.046),306.48255181955534,11.59384064989482,18.736 (0.747),-15.806 (0.747),32.026951724502,19.608040263452935,18.862 (0.602),-15.680 (0.602),28.513391461931946,15.81006254151926,,,,,18.784 (0.046),-15.758 (0.046),306.48255181955534,11.59384064989482,,,,,False
iPTF14hvh,24.174 (0.236),-12.774 (0.236),1.640,PanSTARRS,22.534 (0.093),-14.414 (0.093),9.692632865375,0.7826429973139696,1.640,PanSTARRS,22.534 (0.093),-14.414 (0.093),9.692632865375,0.7826429973139696,22.254 (5.998),-14.693 (5.998),1.25375669486236,6.57579191994783,22.311 (0.403),-14.637 (0.403),1.1904085822799566,0.4418782909998963,,,,,22.534 (0.093),-14.414 (0.093),9.692632865375,0.7826429973139696,,,,,False
SN2011hk,21.527 (0.080),-12.875 (0.080),4.383,DES,17.144 (0.009),-17.258 (0.009),138771.0621285269,1098.218901934939,4.383,DES,17.144 (0.009),-17.258 (0.009),138771.0621285269,1098.218901934939,17.092 (0.200),-17.310 (0.200),145.56401467228486,25.402327733509807,17.153 (0.415),-17.250 (0.415),137.67616076176262,52.615178426256115,17.144 (0.009),-17.258 (0.009),138771.0621285269,1098.218901934939,17.212 (0.017),-17.191 (0.017),1304.2577514830618,19.057457702931885,17.336 (0.015),-17.067 (0.015),38479.01726218352,512.674091299698,False
PTF11qmo,(24.554),(-12.431),$?0.701$,LegacySurvey,(23.854),(-13.132),0.1190187297558808,0.0958027249967023,$<-0.682$,PanSTARRS,25.236 (0.890),-11.750 (0.890),0.8046261023765428,0.6007005698523372,24.714 (57.578),-12.271 (57.578),0.1300859627315683,6.311734882305823,24.811 (0.874),-12.175 (0.874),0.1190187297558808,0.0958027249967023,,,,,25.236 (0.890),-11.750 (0.890),0.8046261023765428,0.6007005698523372,(22.955),(-14.031),-21.47285912670476,58.71439402055305,False
